5.461853710610570900e+00,2.088471455814838862e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.858494923565016776e+00,2.093026568583517388e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.249053797646212161e+00,2.097238910977633708e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.101248891676553576e+01,2.101394617154395661e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.238500143325316571e+01,2.099744425659681824e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.375042883512901071e+01,2.094566106259707894e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.504739058627967196e+01,2.083309159151766465e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.666756862135026296e+01,2.033320980173812131e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.776376905519857274e+01,1.924614153582484377e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.821209805776641844e+01,1.821882578385380214e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.838025250731713101e+01,1.655498046160500891e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.811185694349063624e+01,1.551894230949202225e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.713605722934113373e+01,1.421176734019822874e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.566414488545736639e+01,1.327426005418782751e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.456788406577445549e+01,1.295093499211823840e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.344554552739147191e+01,1.291019479111197832e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.175535757690785132e+01,1.336607318114897680e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.012131517061907715e+01,1.431822699372173702e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.974002374208737365e+00,1.512332802682184152e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.953604428393607151e+00,1.625539778679162595e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.418184121538783593e+00,1.670731827822848459e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.046698033380889736e+00,1.682861585783623326e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.531739046420245387e-01,1.599314893184963715e+01,0.000000000000000000e+00,1.000000000000000000e+00
-6.600705949047229737e-01,1.448172444149371785e+01,0.000000000000000000e+00,1.000000000000000000e+00
-9.393057502952073534e-01,1.257955627095226703e+01,0.000000000000000000e+00,1.000000000000000000e+00
-2.563657440442268509e-01,1.080138253718580188e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.261912192911578856e+00,8.843992821543826821e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.140082706298878090e+00,8.170682581768296870e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.541752051548495039e+00,7.417095576543513147e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.786482791188451547e+00,5.400545177298742949e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.254204303799308917e+00,2.999250682464126072e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.832585765624931362e+00,2.242374428711449319e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.020208596699767156e+00,1.826355960999608286e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.027676407606206155e+01,1.554516188918563913e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.151663559580461538e+01,1.153801163219007719e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.395764540158965694e+01,6.735368541174402424e-02,0.000000000000000000e+00,1.000000000000000000e+00
