6.144614050118809345e+00,2.314912644212941117e+01,0.000000000000000000e+00,2.000000000000000000e+00
7.543057183557258405e+00,2.319414087213029774e+01,0.000000000000000000e+00,2.000000000000000000e+00
8.947897754345634169e+00,2.323195144918766886e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.177694926622019267e+01,2.325232870969858112e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.320040075274208391e+01,2.321780721613121656e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.464146411485888777e+01,2.313824054795980700e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.617993835230186050e+01,2.290713089515553236e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.848343819215083528e+01,2.180028229158607900e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.999633334646427585e+01,1.973500447967439442e+01,0.000000000000000000e+00,2.000000000000000000e+00
2.046477404517347765e+01,1.815474469362847998e+01,0.000000000000000000e+00,2.000000000000000000e+00
2.037051078833961526e+01,1.563942712369813393e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.968157913955878513e+01,1.406056262729961048e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.795348060349817132e+01,1.228221342511810121e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.577053281308166710e+01,1.120788166621003690e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.413701180140964375e+01,1.093819730686885627e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.249107599748751340e+01,1.108718018316180576e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.025808209179888308e+01,1.193265603422738685e+01,0.000000000000000000e+00,2.000000000000000000e+00
8.398495026168813382e+00,1.314257390050604535e+01,0.000000000000000000e+00,2.000000000000000000e+00
7.295596101440303016e+00,1.389064604824210569e+01,0.000000000000000000e+00,2.000000000000000000e+00
5.656446414997069461e+00,1.464749126498349696e+01,0.000000000000000000e+00,2.000000000000000000e+00
4.482572420787779066e+00,1.487232585340480640e+01,0.000000000000000000e+00,2.000000000000000000e+00
2.717657849454600427e+00,1.479876821726288583e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.534599919779271904e+00,1.414838777354946586e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.205936882484652362e+00,1.338692648358347981e+01,0.000000000000000000e+00,2.000000000000000000e+00
1.302710686075767121e+00,1.254315777179989588e+01,0.000000000000000000e+00,2.000000000000000000e+00
