-1.066294826070467572e+01,-2.302333592013879215e+00
-9.297759066025415464e+00,-2.203554211692376530e+00
-7.198529730240503355e+00,-2.541132508353753483e+00
-5.318604956070581480e+00,-2.941286100582642948e+00
-3.398852835098901792e+00,-3.348911462859673893e+00
-1.773635397354761167e+00,-3.997058747844262516e+00
-9.905100862185101107e-02,-5.004254995421929308e+00
1.062407006820043520e+00,-5.825046597556633898e+00
2.114664544661840395e+00,-7.271334229545159289e+00
2.881613244613012270e+00,-8.976079999045891711e+00
3.290585031112035708e+00,-1.076697212322191710e+01
3.781592835982641176e+00,-1.251405006511644835e+01
4.903845300277074770e+00,-1.408248191936449523e+01
5.893057336409887270e+00,-1.441029983623461241e+01
6.663286676009496645e+00,-1.385721641643480773e+01
7.759172906478246645e+00,-1.298995452983812804e+01
8.688532342513402895e+00,-1.143932777507738585e+01
9.393583764632543520e+00,-9.974165021018547961e+00
1.009155892332394977e+01,-8.429454384879631945e+00
1.057661675413449665e+01,-7.323803483085198351e+00
1.131101082762082477e+01,-5.597396908835930773e+00
1.188313149412473102e+01,-4.101943074302239367e+00
1.238233803709348102e+01,-2.248201190070672428e+00
1.262253617246945758e+01,-3.126650439067319986e-01
1.282563637693723102e+01,1.140780867500738704e+00
1.215051888426144977e+01,2.382294596596197689e+00
1.101024102171262165e+01,2.834231318397955501e+00
9.470884790023168520e+00,1.777761401100592220e+00
8.747087945540746645e+00,-6.616026027636090490e-02
7.630861749251684145e+00,-1.479496060447259342e+00
6.922422875960668520e+00,-2.305605708198113835e+00
5.623754968245824770e+00,-2.795323698358102238e+00
3.988235940535863833e+00,-2.998365952209992802e+00
2.192512979110082583e+00,-2.917362181977792179e+00
1.147572030623754458e+00,-2.005739747123284733e+00
5.418352981408443014e-01,-1.390026150779290592e+00
2.558312316735591452e-01,-5.067334757609800455e-01
3.299403091271724264e-01,1.377849043770269954e+00
5.290951629479732077e-01,3.581324995918707454e+00
8.309168716271724264e-01,5.817309798164801649e+00
8.568119903405513327e-01,7.411323012276129774e+00
7.351231475671138327e-01,8.733611525459723524e+00
5.350985427697505514e-01,1.002263492481275087e+01
5.686043699582477018e-02,1.114935439960523134e+01
-9.184908966223392923e-01,1.271180766956372743e+01
-2.040530691544214292e+00,1.353202003376050477e+01
-3.242600927750268980e+00,1.393992942707105165e+01
-4.552213678757349058e+00,1.385194724933667665e+01
-5.682184706131616636e+00,1.321437209980054384e+01
-6.482447157303491636e+00,1.222506469623609071e+01
-6.755461225907007261e+00,1.083178275959058290e+01
-6.476385603348413511e+00,9.701976241035895399e+00
-5.942516813675561949e+00,8.574055136604743055e+00
-5.504311094681421324e+00,7.160232008858161024e+00
-5.403767118851343199e+00,5.927686156197028211e+00
-5.699712286392847105e+00,4.841711462898688367e+00
-6.414495478073755308e+00,3.826933802528814876e+00
-7.703975687424341245e+00,3.106857241554693783e+00
-9.154756317536035581e+00,2.642170370979742611e+00
-1.073484517137209515e+01,2.077611388130621517e+00
-1.227133042613665204e+01,1.391458929939703548e+00
-1.442806435624758343e+01,4.787058247761293295e-01
-1.501498366395632367e+01,-7.026963816447691080e-01
-1.447531343499819378e+01,-1.963009177283807194e+00
-1.316304470101992230e+01,-2.366716919974847233e+00
-1.186996305982271771e+01,-2.308638452128930485e+00
