35.5000, 1.9992
35.4998, 1.9878
35.4990, 1.9340
35.5045, 1.8605
35.5122, 1.7795
35.5224, 1.6988
35.5356, 1.6167
35.5471, 1.5304
35.5528, 1.4450
35.5543, 1.3587
35.5528, 1.2695
35.5508, 1.1795
35.5499, 1.0898
35.5504, 0.9996
35.5524, 0.9086
35.5541, 0.8204
35.5555, 0.7333
35.5576, 0.6465
35.5611, 0.5591
35.5663, 0.4724
35.5758, 0.3871
35.5873, 0.3018
35.6013, 0.2165
35.6163, 0.1305
35.6321, 0.0456
35.6530, -0.0413
35.6747, -0.1263
35.6968, -0.2102
35.7195, -0.2920
35.7447, -0.3732
35.7714, -0.4571
35.7949, -0.5420
35.8167, -0.6279
35.8357, -0.7147
35.8504, -0.8025
35.8592, -0.8879
35.8666, -0.9769
35.8747, -1.0659
35.8856, -1.1555
35.8976, -1.2432
35.9115, -1.3271
35.9286, -1.4094
35.9497, -1.4904
35.9765, -1.5664
36.0051, -1.6441
36.0376, -1.7174
36.0730, -1.7858
36.1108, -1.8508
36.1499, -1.9156
36.1907, -1.9815
36.2347, -2.0414
36.2852, -2.0961
36.3395, -2.1496
36.3963, -2.2038
36.4540, -2.2577
36.5106, -2.3114
36.5685, -2.3558
36.6303, -2.3980
36.6962, -2.4426
36.7750, -2.4969
36.8499, -2.5504
36.9225, -2.6023
36.9948, -2.6553
37.0643, -2.7090
37.1254, -2.7632
37.1768, -2.8184
37.2198, -2.8782
37.2628, -2.9425
37.3076, -3.0129
37.3518, -3.0863
37.3925, -3.1619
37.4311, -3.2385
37.4655, -3.3147
37.4953, -3.3914
37.5201, -3.4692
37.5404, -3.5489
37.5568, -3.6291
37.5704, -3.7107
37.5856, -3.8031
37.5971, -3.8954
37.6063, -3.9894
37.6123, -4.0877
37.6131, -4.1864
37.6115, -4.2828
37.6090, -4.3793
37.6054, -4.4778
37.5996, -4.5735
37.5907, -4.6684
37.5793, -4.7637
37.5657, -4.8578
37.5506, -4.9507
37.5358, -5.0447
37.5217, -5.1411
37.5072, -5.2375
37.4924, -5.3344
37.4781, -5.4313
37.4633, -5.5295
37.4487, -5.6257
37.4340, -5.7235
37.4190, -5.8218
37.4041, -5.9187
37.3888, -6.0147
37.3727, -6.1122
37.3558, -6.2099
37.3382, -6.3075
37.3194, -6.4055
37.3001, -6.5023
37.2798, -6.5990
37.2591, -6.6947
37.2378, -6.7915
37.2166, -6.8882
37.1957, -6.9849
37.1755, -7.0809
37.1561, -7.1755
37.1365, -7.2708
37.1142, -7.3674
37.0908, -7.4640
37.0657, -7.5608
37.0394, -7.6577
37.0108, -7.7540
36.9794, -7.8495
36.9460, -7.9450
36.9104, -8.0401
36.8745, -8.1332
36.8375, -8.2260
36.8000, -8.3170
36.7608, -8.4068
36.7215, -8.4950
36.6806, -8.5818
36.6387, -8.6667
36.5973, -8.7493
36.5555, -8.8293
36.5121, -8.9072
36.4684, -8.9833
36.4227, -9.0579
36.3749, -9.1304
36.3252, -9.2009
36.2737, -9.2705
36.2203, -9.3371
36.1653, -9.4029
36.1086, -9.4671
36.0482, -9.5265
35.9857, -9.5877
35.9191, -9.6476
35.8477, -9.7086
35.7733, -9.7703
35.6952, -9.8326
35.6166, -9.8939
35.5387, -9.9535
35.4609, -10.0127
35.3825, -10.0702
35.3035, -10.1256
35.2229, -10.1791
35.1431, -10.2315
35.0605, -10.2827
34.9777, -10.3302
34.8955, -10.3751
34.8133, -10.4184
34.7305, -10.4592
34.6475, -10.4958
34.5649, -10.5282
34.4813, -10.5547
34.3907, -10.5825
34.2971, -10.6105
34.2019, -10.6344
34.1041, -10.6548
34.0080, -10.6725
33.9123, -10.6883
33.8154, -10.7017
33.7184, -10.7136
33.6229, -10.7244
33.5252, -10.7346
33.4278, -10.7438
33.3332, -10.7528
33.2368, -10.7628
33.1403, -10.7720
33.0438, -10.7812
32.9470, -10.7892
32.8499, -10.7967
32.7522, -10.8031
32.6553, -10.8096
32.5585, -10.8152
32.4615, -10.8208
32.3642, -10.8254
32.2682, -10.8297
32.1705, -10.8327
32.0728, -10.8342
31.9743, -10.8322
31.8763, -10.8271
31.7765, -10.8204
31.6740, -10.8143
31.5715, -10.8094
31.4688, -10.8062
31.3658, -10.8035
31.2623, -10.8011
31.1598, -10.7987
31.0572, -10.7964
30.9549, -10.7942
30.8526, -10.7925
30.7504, -10.7906
30.6490, -10.7892
30.5479, -10.7877
30.4468, -10.7863
30.3458, -10.7850
30.2450, -10.7839
30.1443, -10.7828
30.0435, -10.7820
29.9428, -10.7808
29.8421, -10.7799
29.7411, -10.7788
29.6408, -10.7781
29.5408, -10.7777
29.4407, -10.7774
29.3408, -10.7770
29.2408, -10.7765
29.1410, -10.7756
29.0408, -10.7750
28.9413, -10.7743
28.8421, -10.7747
28.7423, -10.7752
28.6424, -10.7759
28.5427, -10.7760
28.4430, -10.7759
28.3438, -10.7759
28.2445, -10.7760
28.1449, -10.7766
28.0450, -10.7768
27.9452, -10.7771
27.8453, -10.7771
27.7458, -10.7769
27.6456, -10.7764
27.5464, -10.7763
27.4466, -10.7764
27.3471, -10.7767
27.2471, -10.7764
27.1473, -10.7760
27.0476, -10.7760
26.9478, -10.7762
26.8482, -10.7762
26.7490, -10.7764
26.6495, -10.7763
26.5496, -10.7761
26.4497, -10.7757
26.3498, -10.7752
26.2497, -10.7746
26.1498, -10.7741
26.0497, -10.7733
25.9496, -10.7730
25.8503, -10.7732
25.7507, -10.7735
25.6508, -10.7736
25.5511, -10.7732
25.4514, -10.7728
25.3515, -10.7721
25.2518, -10.7720
25.1522, -10.7721
25.0521, -10.7720
24.9518, -10.7721
24.8517, -10.7713
24.7518, -10.7707
24.6513, -10.7699
24.5514, -10.7697
24.4516, -10.7692
24.3518, -10.7691
24.2516, -10.7690
24.1515, -10.7682
24.0519, -10.7679
23.9525, -10.7678
23.8529, -10.7680
23.7533, -10.7678
23.6532, -10.7672
23.5537, -10.7672
23.4542, -10.7669
23.3545, -10.7663
23.2548, -10.7660
23.1550, -10.7658
23.0555, -10.7655
22.9553, -10.7651
22.8558, -10.7650
22.7558, -10.7645
22.6559, -10.7639
22.5558, -10.7637
22.4563, -10.7637
22.3570, -10.7641
22.2559, -10.7640
22.1562, -10.7638
22.0567, -10.7638
21.9570, -10.7634
21.8576, -10.7629
21.7580, -10.7630
21.6586, -10.7629
21.5589, -10.7626
21.4597, -10.7629
21.3599, -10.7622
21.2598, -10.7616
21.1605, -10.7612
21.0605, -10.7611
20.9608, -10.7611
20.8611, -10.7613
20.7616, -10.7617
