5.382421556305033050e+00,1.928054557781436529e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.579542595980271358e+00,1.931958940154589399e+01,0.000000000000000000e+00,1.000000000000000000e+00
7.771450202335581814e+00,1.935569519349546397e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.014010887586643150e+01,1.939131553215342407e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.131654817571297045e+01,1.937717103362730597e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.248691452017798120e+01,1.933278543877038658e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.359859602116426203e+01,1.923629732070231313e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.498732005122477062e+01,1.880782721517699230e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.592692042309475120e+01,1.787605441582275390e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.631120242529576103e+01,1.699549805699043503e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.645533481062494019e+01,1.556934492363432554e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.622528147020223344e+01,1.468131222182319462e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.538888171521694126e+01,1.356087653385708336e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.412724256331657280e+01,1.275729886013388459e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.318759043215979077e+01,1.248016309264566459e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.222558597068866248e+01,1.244524292035458402e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.077685344170270199e+01,1.283599582610058398e+01,0.000000000000000000e+00,1.000000000000000000e+00
9.376245664883750663e+00,1.365212766544866341e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.392834696532030847e+00,1.434221426524875298e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.661065028690491552e+00,1.531255977379428401e+01,0.000000000000000000e+00,1.000000000000000000e+00
5.344990479957786533e+00,1.569992019502587510e+01,0.000000000000000000e+00,1.000000000000000000e+00
3.312288118679591165e+00,1.580388954897537346e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.174981722617706836e+00,1.508777504098686251e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.350578658633514451e-01,1.379226833496750260e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.042865530427770082e-01,1.216183847450340316e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.810905951723487561e-01,1.063768955984643405e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.639614541134467807e+00,8.959926946439026096e+00,0.000000000000000000e+00,1.000000000000000000e+00
